,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
UXT1,4.7044465355908e-99,0.282900034127407,0.82,0.649,1.21322971706351e-94,10,UXT
PRMT2,1.68480240559853e-95,0.260253576694552,0.678,0.482,4.34493692379804e-91,10,PRMT2
FAM153CP1,1.85206295195676e-95,0.259437437873853,0.53,0.349,4.77628514680128e-91,10,FAM153CP
PIK3IP11,7.71141296141367e-93,0.260510827860937,0.742,0.558,1.98869628861897e-88,10,PIK3IP1
RSL1D11,5.45068564180881e-92,0.276097386830398,0.664,0.474,1.40567732016608e-87,10,RSL1D1
ST131,8.13488110376662e-83,0.250548743042911,0.684,0.493,2.09790448785037e-78,10,ST13
RPS4Y1,7.58939588084899e-14,0.359191067563912,0.307,0.279,1.95722930371215e-09,10,RPS4Y1
GNLY,0,2.50561161361398,0.956,0.258,0,11,GNLY
CMC1,0,2.17190186118572,0.851,0.222,0,11,CMC1
TYROBP,0,2.1258936397544,0.961,0.148,0,11,TYROBP
FCER1G,0,2.10010359129335,0.912,0.121,0,11,FCER1G
IL2RB,0,1.99074797048353,0.84,0.185,0,11,IL2RB
XCL2,0,1.98912032754414,0.645,0.054,0,11,XCL2
KLRC1,0,1.93705294943656,0.648,0.053,0,11,KLRC1
XCL1,0,1.85983091180109,0.55,0.015,0,11,XCL1
CTSW,0,1.84394783689542,0.968,0.424,0,11,CTSW
TRDC,0,1.81555916850274,0.846,0.133,0,11,TRDC
KLRF1,0,1.78207706706183,0.829,0.136,0,11,KLRF1
KLRD1,0,1.70775928180817,0.886,0.22,0,11,KLRD1
MAP3K8,0,1.65438105223804,0.637,0.112,0,11,MAP3K8
NFKBIA,0,1.64198857024534,0.948,0.709,0,11,NFKBIA
HOPX,0,1.63477675021211,0.905,0.288,0,11,HOPX
CD7,0,1.57303191920536,0.941,0.615,0,11,CD7
GZMK,0,1.54107665542041,0.726,0.178,0,11,GZMK
CD63,0,1.52935491390354,0.916,0.409,0,11,CD63
MAFF,0,1.51810891741353,0.566,0.076,0,11,MAFF
AC020916.1,0,1.49291625733009,0.8,0.392,0,11,AC020916.1
MATK,0,1.48688326830739,0.801,0.235,0,11,MATK
IER2,0,1.46269409527719,0.954,0.704,0,11,IER2
IFITM2,0,1.43092634443055,0.923,0.523,0,11,IFITM2
SRGN,0,1.38084600517319,0.96,0.707,0,11,SRGN
NKG7,0,1.3377042395884,0.963,0.349,0,11,NKG7
KLRB1,0,1.28041663868738,0.867,0.333,0,11,KLRB1
KLRC3,0,1.26682333301753,0.439,0.052,0,11,KLRC3
AREG,0,1.26618121868087,0.435,0.142,0,11,AREG
PLAC8,0,1.2124509947036,0.844,0.495,0,11,PLAC8
ITGAX,0,1.20531718203083,0.382,0.032,0,11,ITGAX
ID2,0,1.18821614418219,0.823,0.456,0,11,ID2
SELL2,0,1.18230363906846,0.739,0.426,0,11,SELL
DUSP2,0,1.17796882492326,0.737,0.405,0,11,DUSP2
GZMA,0,1.16454033881016,0.848,0.369,0,11,GZMA
IER3,0,1.13893524159756,0.334,0.057,0,11,IER3
CD300A,0,1.11884891356461,0.539,0.115,0,11,CD300A
CXXC5,0,1.11178350295997,0.489,0.069,0,11,CXXC5
IFITM3,0,1.10183301345425,0.397,0.042,0,11,IFITM3
IRF1,0,1.09032808131613,0.905,0.643,0,11,IRF1
KLRK11,0,1.08129390959149,0.711,0.266,0,11,KLRK1
TNFRSF18,0,1.08025461762493,0.379,0.061,0,11,TNFRSF18
CLIC3,0,1.07265900552614,0.501,0.134,0,11,CLIC3
ZFP36,0,1.05437455828884,0.808,0.566,0,11,ZFP36
JAK1,0,1.03575811566141,0.91,0.693,0,11,JAK1
GSTP1,0,1.02088365716299,0.769,0.449,0,11,GSTP1
NCAM1,0,1.01576842135923,0.354,0.027,0,11,NCAM1
IER5,0,1.01500925151929,0.737,0.419,0,11,IER5
BHLHE40,0,0.99666142592188,0.479,0.132,0,11,BHLHE40
FOS1,0,0.966417001756619,0.969,0.878,0,11,FOS
CD74,0,0.964742984554571,0.709,0.416,0,11,CD74
IFRD1,0,0.963656700154078,0.577,0.321,0,11,IFRD1
SPTSSB,0,0.962969353940781,0.297,0.004,0,11,SPTSSB
H3F3B,0,0.952589871229578,0.996,0.971,0,11,H3F3B
RUNX3,0,0.945305458034436,0.744,0.387,0,11,RUNX3
ARHGAP9,0,0.927862288392768,0.647,0.308,0,11,ARHGAP9
EFHD2,0,0.898396580158557,0.779,0.332,0,11,EFHD2
HSH2D,0,0.885588333366639,0.401,0.081,0,11,HSH2D
PTGDR,0,0.884647353741336,0.441,0.096,0,11,PTGDR
CD160,0,0.875264758412005,0.324,0.085,0,11,CD160
AC092821.3,0,0.874733425368804,0.565,0.229,0,11,AC092821.3
GSN,0,0.870707304797605,0.34,0.031,0,11,GSN
IL18RAP,0,0.868630007868969,0.347,0.044,0,11,IL18RAP
HCST,0,0.862353946507181,0.967,0.814,0,11,HCST
CAPN12,0,0.858481392456416,0.343,0.043,0,11,CAPN12
METRNL,0,0.856104024419465,0.452,0.124,0,11,METRNL
ADGRE5,0,0.84678905035145,0.675,0.386,0,11,ADGRE5
CEBPD,0,0.828721577275432,0.334,0.068,0,11,CEBPD
TPST2,0,0.824089045586349,0.526,0.197,0,11,TPST2
DUSP1,0,0.821070586871115,0.953,0.875,0,11,DUSP1
STK17A,0,0.814001448314402,0.728,0.487,0,11,STK17A
CAPG,0,0.809298929388646,0.288,0.057,0,11,CAPG
AC004687.1,0,0.800116579522529,0.469,0.176,0,11,AC004687.1
ITGAM,0,0.797190413456732,0.371,0.073,0,11,ITGAM
AC044849.1,0,0.795130540858061,0.723,0.491,0,11,AC044849.1
IL18R1,0,0.794221464445249,0.308,0.047,0,11,IL18R1
CLIC1,0,0.787858511790229,0.86,0.572,0,11,CLIC1
BST2,0,0.756381336495597,0.645,0.376,0,11,BST2
RHOC,0,0.748916299859665,0.469,0.157,0,11,RHOC
SEC11A,0,0.743997922637233,0.648,0.407,0,11,SEC11A
PMAIP1,0,0.740386325889731,0.404,0.186,0,11,PMAIP1
AC007952.4,0,0.738727157511778,0.295,0.115,0,11,AC007952.4
FOSL2,0,0.73327533901189,0.362,0.112,0,11,FOSL2
ZBTB16,0,0.732112547916378,0.331,0.093,0,11,ZBTB16
TXK,0,0.730550278404413,0.562,0.274,0,11,TXK
SAMD3,0,0.728929318858993,0.494,0.197,0,11,SAMD3
ACTN4,0,0.72829755553828,0.51,0.216,0,11,ACTN4
ITGB2,0,0.722002554023767,0.854,0.613,0,11,ITGB2
IGFBP7,0,0.715096070823037,0.359,0.063,0,11,IGFBP7
C1orf162,0,0.713755541906553,0.587,0.316,0,11,C1orf162
UBB,0,0.713276186751731,0.964,0.872,0,11,UBB
AOAH,0,0.697965146285128,0.379,0.107,0,11,AOAH
BZW1,0,0.697770523404539,0.642,0.418,0,11,BZW1
EIF3G,0,0.695817023964964,0.862,0.75,0,11,EIF3G
CHST12,0,0.687901878297554,0.459,0.176,0,11,CHST12
CHD9,0,0.671538937239151,0.406,0.163,0,11,CHD9
CTSD,0,0.66609954190923,0.572,0.29,0,11,CTSD
RRBP1,0,0.663703976982024,0.337,0.121,0,11,RRBP1
APOBEC3G,0,0.655711103194031,0.532,0.256,0,11,APOBEC3G
CDKN2D,0,0.654609769150907,0.624,0.386,0,11,CDKN2D
FGR,0,0.651808334517114,0.33,0.076,0,11,FGR
EIF4A1,0,0.646096613937192,0.914,0.804,0,11,EIF4A1
ARPC5L,0,0.646066385605579,0.561,0.302,0,11,ARPC5L
LYST,0,0.644455999831528,0.377,0.152,0,11,LYST
RAB11FIP1,0,0.641216439252739,0.377,0.153,0,11,RAB11FIP1
TCIRG1,0,0.637060032777119,0.365,0.136,0,11,TCIRG1
MYO1F,0,0.636140292264636,0.644,0.335,0,11,MYO1F
MCTP2,0,0.635041605840211,0.314,0.076,0,11,MCTP2
PRF1,0,0.62998381436948,0.714,0.242,0,11,PRF1
PTPN12,0,0.620643923694985,0.331,0.096,0,11,PTPN12
NCR3,0,0.619486066805588,0.4,0.146,0,11,NCR3
B4GALT1,0,0.6180112468304,0.383,0.165,0,11,B4GALT1
SH2D1B,0,0.616085011518778,0.263,0.034,0,11,SH2D1B
CYBA,0,0.615310953473434,0.949,0.876,0,11,CYBA
RAP1B,0,0.591278000360451,0.811,0.622,0,11,RAP1B
APMAP,0,0.589448287506003,0.493,0.219,0,11,APMAP
RIN3,0,0.584966321324525,0.311,0.103,0,11,RIN3
VAV3,0,0.580394069697955,0.303,0.087,0,11,VAV3
CST7,0,0.579529976125395,0.841,0.343,0,11,CST7
RBM39,0,0.55025961441442,0.922,0.825,0,11,RBM39
SEPTIN7,0,0.547354097854847,0.883,0.76,0,11,SEPTIN7
PFN1,0,0.547341513359139,0.957,0.885,0,11,PFN1
ADAM8,0,0.534697812975911,0.325,0.126,0,11,ADAM8
H3F3A,0,0.506893733449847,0.985,0.955,0,11,H3F3A
PLEK,0,0.498220466488057,0.406,0.156,0,11,PLEK
HLA-A,0,0.412563968520431,0.999,0.996,0,11,HLA-A
HLA-B,0,0.355915232732239,1,0.997,0,11,HLA-B
HLA-C,0,0.324761828502789,0.999,0.996,0,11,HLA-C
GZMB,0,0.316041786329053,0.494,0.191,0,11,GZMB
FOSB,9.4247870542876e-303,0.803774823059403,0.813,0.657,2.43055833343023e-298,11,FOSB
PILRB,1.22990549606576e-296,0.560453106960265,0.351,0.154,3.17180328380398e-292,11,PILRB
RASSF1,3.19163362629029e-294,0.560346001323574,0.474,0.244,8.23090395884004e-290,11,RASSF1
MBP,1.61330945317027e-293,0.583823713696596,0.693,0.474,4.1605637487808e-289,11,MBP
C1orf21,2.07315819438774e-293,0.389751478507328,0.271,0.096,5.34646766750654e-289,11,C1orf21
DNAJA1,1.02067017748168e-292,0.691452607104025,0.674,0.469,2.6322063207075e-288,11,DNAJA1
ABHD17A,2.42491462475287e-292,0.527675389121245,0.771,0.565,6.25361232577518e-288,11,ABHD17A
TGFB1,4.76574023341042e-292,0.586538783863788,0.755,0.551,1.22903674879421e-287,11,TGFB1
IQGAP1,2.52323163705773e-291,0.601053346295234,0.624,0.398,6.50716206880817e-287,11,IQGAP1
GADD45B,1.95882158280063e-290,0.745932903566176,0.694,0.475,5.05160497988455e-286,11,GADD45B
GPR65,4.07939142511278e-290,0.543876667475966,0.345,0.15,1.05203425462234e-285,11,GPR65
LPGAT1,5.09163249406951e-289,0.516377721847575,0.308,0.126,1.31308110389559e-284,11,LPGAT1
REL,1.36461174424665e-288,0.595506641508875,0.458,0.238,3.51919722723768e-284,11,REL
CD81,6.12709183822889e-286,0.560724391741727,0.749,0.544,1.58011571416085e-281,11,CD81
CEP78,8.89121583204437e-286,0.511551508504603,0.343,0.145,2.29295565092592e-281,11,CEP78
CD247,4.65180017632161e-282,0.53084064984452,0.722,0.522,1.19965274747158e-277,11,CD247
UTRN,8.62039453914008e-280,0.596560641570079,0.575,0.346,2.22311354769884e-275,11,UTRN
AC253572.2,9.40133257939912e-278,0.790973666899188,0.272,0.108,2.42450965890124e-273,11,AC253572.2
TPI1,3.14220343259485e-275,0.586215201002257,0.64,0.432,8.10342843231886e-271,11,TPI1
ERGIC1,1.04431461027348e-269,0.479806832923791,0.287,0.118,2.69318294843429e-265,11,ERGIC1
PRELID1,4.10121564415016e-267,0.559841129410443,0.685,0.496,1.05766250246989e-262,11,PRELID1
GCHFR,2.97010373346791e-264,0.604133761066508,0.338,0.157,7.65960051824039e-260,11,GCHFR
TLN1,2.32806258294692e-263,0.565394897695198,0.634,0.418,6.00384059516182e-259,11,TLN1
SQSTM1,6.25216301314982e-263,0.611734245768143,0.557,0.34,1.61237031946121e-258,11,SQSTM1
CTSC,3.1621448937597e-262,0.502365106843725,0.543,0.307,8.15485546651689e-258,11,CTSC
SEC14L1,6.33845374048524e-261,0.496682413490601,0.282,0.117,1.63462383513374e-256,11,SEC14L1
ARAP2,6.64762396584498e-259,0.540425257345353,0.391,0.19,1.71435574455176e-254,11,ARAP2
CLDND1,6.54604682006584e-258,0.569428123964172,0.422,0.221,1.68816001442678e-253,11,CLDND1
SYTL3,7.91511367987916e-258,0.534102473861245,0.395,0.192,2.04122866690404e-253,11,SYTL3
PPP3CA,1.36210993645847e-256,0.49298429122404,0.316,0.139,3.51274531513275e-252,11,PPP3CA
SCLT1,1.42681076270162e-253,0.452117806530741,0.282,0.116,3.67960227593122e-249,11,SCLT1
LY6E,1.00265535298376e-252,0.580977430938146,0.708,0.532,2.58574788980983e-248,11,LY6E
BTG2,3.14944002925505e-250,0.671324038617178,0.776,0.61,8.12209089144586e-246,11,BTG2
NEAT1,9.5950900841591e-247,0.470414437694461,0.894,0.771,2.47447778180379e-242,11,NEAT1
DDX5,5.5673526723027e-243,0.400243713332146,0.982,0.969,1.43576458066014e-238,11,DDX5
NR4A2,5.74586155927465e-242,0.689586864881508,0.695,0.498,1.48180023752134e-237,11,NR4A2
PPP1R15A,4.28586983998298e-239,0.68202294942828,0.808,0.687,1.10528297303321e-234,11,PPP1R15A
PTPN7,2.58402709881337e-237,0.569943887174005,0.481,0.273,6.66394748512981e-233,11,PTPN7
GATA31,2.78817492261875e-237,0.596519769050201,0.404,0.212,7.1904243079415e-233,11,GATA3
MIDN,4.33557558785061e-237,0.565149415106981,0.516,0.309,1.11810158835079e-232,11,MIDN
DDX3X,5.90103105586661e-236,0.601863403939426,0.833,0.707,1.52181689899744e-231,11,DDX3X
SRSF5,3.47253850985677e-235,0.439100744974882,0.957,0.915,8.95532956306963e-231,11,SRSF5
MSN,3.54050308346423e-235,0.500656605540594,0.728,0.549,9.13060340194591e-231,11,MSN
C17orf49,1.35899535160415e-232,0.585365443216364,0.499,0.303,3.50471311225193e-228,11,C17orf49
NARF,5.90829990344826e-232,0.495361544451108,0.329,0.156,1.52369146210027e-227,11,NARF
PRDX5,1.0027995789687e-230,0.539130549450297,0.576,0.384,2.58611983420238e-226,11,PRDX5
NT5C,2.10884702325015e-229,0.483556407659641,0.367,0.184,5.43850558825981e-225,11,NT5C
ZEB2,8.93807300597622e-228,0.32372300849779,0.442,0.211,2.30503964751121e-223,11,ZEB2
DNAJC1,9.38681625942634e-228,0.486198764367701,0.38,0.19,2.42076604514346e-223,11,DNAJC1
JUND,3.01426348250386e-227,0.488183676331505,0.993,0.984,7.7734840950292e-223,11,JUND
TAGLN21,1.07319751447434e-226,0.621693446809764,0.722,0.56,2.76766907007788e-222,11,TAGLN2
MOB3A,3.51113926266512e-221,0.446884595814728,0.288,0.128,9.05487704448707e-217,11,MOB3A
PRR7,6.31405320451238e-220,0.470457799595857,0.251,0.106,1.6283311809117e-215,11,PRR7
SRSF2,1.0737550440203e-218,0.581713125256772,0.726,0.569,2.76910688302394e-214,11,SRSF2
HLA-DRB1,1.84628180608163e-218,0.46985062276145,0.29,0.127,4.76137614970392e-214,11,HLA-DRB1
POLR2L,3.36904843603278e-218,0.561353875978311,0.581,0.399,8.68843901168493e-214,11,POLR2L
NME2,4.20133482522167e-218,0.482829674523233,0.85,0.741,1.08348223807642e-213,11,NME2
DOK2,5.62858010941914e-218,0.514261997543018,0.533,0.326,1.4515545244181e-213,11,DOK2
ANTKMT,6.206411298098e-216,0.472017942522338,0.355,0.176,1.60057140966649e-211,11,ANTKMT
CD441,3.92079638920643e-213,0.588029866988,0.796,0.693,1.01113418081245e-208,11,CD44
OSTF1,7.79480911530893e-213,0.492077727761052,0.561,0.361,2.01020332274702e-208,11,OSTF1
IFITM1,1.7542260899234e-211,0.66099902790924,0.522,0.337,4.52397366330346e-207,11,IFITM1
PIK3R1,1.48742132910248e-209,0.622932717238648,0.686,0.511,3.83591086562239e-205,11,PIK3R1
FAM49B,2.89789180081584e-207,0.485855437783757,0.591,0.397,7.47337316512398e-203,11,FAM49B
KDM5B,5.80253179264835e-205,0.518978179963652,0.342,0.173,1.49641492400608e-200,11,KDM5B
SIPA1,1.43227153846878e-204,0.483899525046236,0.441,0.251,3.69368507055714e-200,11,SIPA1
SACM1L,3.32551484306704e-203,0.410763233849044,0.253,0.11,8.5761702287856e-199,11,SACM1L
PSME2,6.13869842510712e-202,0.515525931792147,0.695,0.551,1.58310893685088e-197,11,PSME2
TUBB4B,3.91480524349684e-200,0.567061583344289,0.529,0.334,1.0095891242454e-195,11,TUBB4B
MTRNR2L10,4.92120339815379e-200,0.515395433238524,0.797,0.694,1.26912914434988e-195,11,MTRNR2L10
AC025171.3,9.60190761350956e-200,0.529732711404587,0.275,0.128,2.47623595444798e-195,11,AC025171.3
CFL1,1.43801795494677e-197,0.323981481206948,0.969,0.934,3.70850450401223e-193,11,CFL1
CCNL1,3.78921193332569e-197,0.510375400559436,0.859,0.78,9.77199865485363e-193,11,CCNL1
BRD2,5.52052660388666e-195,0.523774857594082,0.556,0.37,1.42368860587633e-190,11,BRD2
PAXX,1.84553885175337e-194,0.480155829612857,0.614,0.424,4.75946014478678e-190,11,PAXX
WDR83OS,5.73935743547833e-194,0.488747404593302,0.571,0.389,1.48012288903551e-189,11,WDR83OS
MCL1,4.09777597718565e-192,0.563118620906986,0.712,0.556,1.05677544675641e-187,11,MCL1
MTRNR2L8,1.19861887111002e-191,0.390613666646413,0.972,0.951,3.09111820670562e-187,11,MTRNR2L8
SERPINB6,3.14726235170987e-189,0.433562157006318,0.368,0.194,8.11647487882459e-185,11,SERPINB6
CSRNP1,2.37134849496487e-188,0.514949575438985,0.351,0.189,6.11547063366491e-184,11,CSRNP1
MRPL14,8.92071484690444e-188,0.431387079588162,0.329,0.17,2.30056315186819e-183,11,MRPL14
HMGN3,1.28343282546676e-187,0.47773287191956,0.558,0.374,3.30984491359623e-183,11,HMGN3
POLR2K,5.04542618252972e-187,0.525914128633314,0.437,0.265,1.30116495821259e-182,11,POLR2K
RSRP1,5.50408416787999e-187,0.486120771883702,0.785,0.663,1.41944826605457e-182,11,RSRP1
PDIA3,1.74077511998834e-184,0.4559765874353,0.667,0.498,4.48928495693794e-180,11,PDIA3
TSPAN32,1.04973587441017e-182,0.399010117406319,0.261,0.119,2.70716384651639e-178,11,TSPAN32
NDUFB7,1.53155065202667e-181,0.442953600733077,0.613,0.441,3.94971597651158e-177,11,NDUFB7
RNF125,6.68546697242477e-181,0.527552215809051,0.594,0.419,1.72411507751862e-176,11,RNF125
TPM4,1.03949121228871e-177,0.493354858843763,0.387,0.219,2.68074388737136e-173,11,TPM4
TAPBP,6.44915554242561e-174,0.46398180380872,0.678,0.525,1.66317272283614e-169,11,TAPBP
RAB37,1.24058490266461e-172,0.359637973903828,0.257,0.117,3.19934440548176e-168,11,RAB37
CBLB,2.64647075706913e-172,0.432926657321104,0.326,0.17,6.82498343540557e-168,11,CBLB
RPL22L1,5.57442143242887e-170,0.496115856114814,0.599,0.443,1.43758754320908e-165,11,RPL22L1
GLCCI1,2.35665725017e-169,0.379710434703814,0.256,0.12,6.07758338246341e-165,11,GLCCI1
GZMM,4.13979136134322e-167,0.567474963714545,0.679,0.56,1.0676107941768e-162,11,GZMM
NHLRC3,1.68055811208958e-166,0.387048421972733,0.265,0.127,4.33399131526783e-162,11,NHLRC3
BIN2,2.2874587999771e-166,0.434509259357626,0.721,0.579,5.89912749926095e-162,11,BIN2
HNRNPA2B1,4.4173797188291e-166,0.366632606003985,0.937,0.907,1.13919805568884e-161,11,HNRNPA2B1
NXT1,2.04787862363219e-165,0.489800702652419,0.393,0.235,5.28127418248505e-161,11,NXT1
MAP1LC3B,1.59934321459428e-164,0.472959196784494,0.507,0.337,4.12454621611718e-160,11,MAP1LC3B
XBP1,1.78810395878681e-164,0.483421711879323,0.522,0.351,4.61134129931531e-160,11,XBP1
FLOT1,6.66465715453988e-164,0.407926509109105,0.297,0.151,1.71874843358429e-159,11,FLOT1
CALM1,5.28698137131497e-163,0.29242380324057,0.985,0.969,1.36345962584842e-158,11,CALM1
DRAP1,1.01094293282745e-162,0.445429273265974,0.629,0.475,2.60712072946871e-158,11,DRAP1
LITAF,3.64808418660038e-162,0.469364165495331,0.71,0.578,9.40804430882371e-158,11,LITAF
MACF1,2.48741627736145e-161,0.449205560872367,0.614,0.445,6.41479783768744e-157,11,MACF1
MAP2K2,4.05305045023725e-159,0.431947896382229,0.579,0.419,1.04524118061168e-154,11,MAP2K2
FMNL1,1.48545911135143e-158,0.433931721935364,0.618,0.451,3.83085050226421e-154,11,FMNL1
NCL,4.27821591002711e-158,0.441059001692303,0.808,0.721,1.10330910103689e-153,11,NCL
SIRT2,1.48903626172262e-157,0.385232263308263,0.26,0.126,3.84007561535646e-153,11,SIRT2
C12orf75,1.49797948128865e-157,0.380133996114295,0.482,0.293,3.86313928429531e-153,11,C12orf75
MPG,1.50136722711027e-157,0.42313911797476,0.335,0.186,3.87187594199467e-153,11,MPG
ARL4C,4.68190434415833e-157,0.433976545916491,0.875,0.79,1.20741631131499e-152,11,ARL4C
SH2D1A,8.82903167640052e-157,0.407468501251181,0.293,0.151,2.27691897902693e-152,11,SH2D1A
BEX4,1.64677693250256e-156,0.424356682723789,0.355,0.203,4.24687303123085e-152,11,BEX4
ARF6,3.89280877764302e-156,0.463880395583433,0.588,0.431,1.00391645566636e-151,11,ARF6
CDC42SE1,1.38455177331905e-155,0.455137908200496,0.58,0.416,3.57062056821251e-151,11,CDC42SE1
ATP6V0C,1.16079018072248e-152,0.476272057921044,0.589,0.443,2.99356179706521e-148,11,ATP6V0C
LLGL2,3.43825219924087e-152,0.336179440336158,0.261,0.125,8.86690859662227e-148,11,LLGL2
UBE2S,1.09228845765771e-151,0.490339254600045,0.484,0.322,2.81690270345348e-147,11,UBE2S
TGFBR3,3.51915486102087e-151,0.33002539181535,0.257,0.121,9.07554847108672e-147,11,TGFBR3
CD164,7.11628052814919e-150,0.440613912252246,0.554,0.393,1.83521758540439e-145,11,CD164
PSTPIP1,1.92190316921553e-149,0.426590842809824,0.336,0.189,4.95639608308992e-145,11,PSTPIP1
RABGAP1L,1.18277630614363e-147,0.395850222295649,0.323,0.177,3.0502618159138e-143,11,RABGAP1L
COX5A,2.36819314302278e-147,0.422165165512172,0.529,0.37,6.10733329654144e-143,11,COX5A
CHD4,2.96343272160093e-147,0.467123937228903,0.399,0.245,7.64239664573664e-143,11,CHD4
EIF1,4.48462475594868e-147,0.254497615759809,0.999,0.998,1.1565398783116e-142,11,EIF1
HSPA5,7.1474914312032e-146,0.485486047076659,0.67,0.526,1.84326656519299e-141,11,HSPA5
ARF4,9.01908625723799e-146,0.445931813850526,0.358,0.212,2.32593215487911e-141,11,ARF4
CFLAR,3.61457003658638e-145,0.427150249709486,0.585,0.424,9.32161466735262e-141,11,CFLAR
PSMB9,9.91644202093826e-145,0.400012412201259,0.678,0.534,2.55735123277977e-140,11,PSMB9
JUN,1.66874293954197e-144,0.554290832410323,0.94,0.902,4.30352116678479e-140,11,JUN
INPP5D,3.2355249514491e-143,0.422445116087261,0.393,0.237,8.34409529729209e-139,11,INPP5D
CSNK1D,1.20525447482227e-141,0.417830986765305,0.381,0.23,3.10823076511916e-137,11,CSNK1D
ARPC3,3.75089727826801e-140,0.312274554719192,0.889,0.836,9.67318899092537e-136,11,ARPC3
PPP1R15B,1.34468680916162e-139,0.466888869502768,0.354,0.211,3.46781281214689e-135,11,PPP1R15B
SYNE1,2.35564289834583e-139,0.379132589022403,0.51,0.338,6.07496747054406e-135,11,SYNE1
CD691,2.4835689000306e-138,0.571502115760368,0.869,0.799,6.40487583628891e-134,11,CD69
PSMB10,5.93516970994929e-138,0.427995077690437,0.543,0.393,1.53062091649882e-133,11,PSMB10
CKLF,9.02654856650905e-138,0.426925569700364,0.512,0.355,2.32785660981702e-133,11,CKLF
HERPUD1,1.70635357275171e-137,0.43793474918038,0.463,0.304,4.40051522876939e-133,11,HERPUD1
H2AFJ,1.09164101944378e-136,0.447042597418597,0.336,0.197,2.81523302504357e-132,11,H2AFJ
GBP4,7.13516125658677e-136,0.359283145233207,0.268,0.14,1.84008673646116e-131,11,GBP4
PIM3,1.11830804586866e-135,0.52298074091123,0.325,0.191,2.8840046194907e-131,11,PIM3
CPNE1,4.14124926364168e-134,0.429674992444633,0.43,0.281,1.06798677260055e-129,11,CPNE1
CMTM6,1.66825986958089e-133,0.41328665608249,0.366,0.223,4.30227537766216e-129,11,CMTM6
EIF6,5.03523014222951e-133,0.353942952149379,0.317,0.178,1.29853550137957e-128,11,EIF6
MYL6,1.17438010900804e-131,0.266842513970427,0.943,0.904,3.02860886312084e-127,11,MYL6
MYBL1,1.92791296092509e-131,0.379746701527931,0.339,0.19,4.97189473492972e-127,11,MYBL1
JARID2,9.45746956195944e-131,0.357741091886424,0.263,0.138,2.43898682533372e-126,11,JARID2
RBM8A,2.75921758739899e-129,0.405674837323983,0.588,0.45,7.11574623614327e-125,11,RBM8A
PNN,9.35227373600095e-129,0.40097726523542,0.726,0.618,2.41185787377728e-124,11,PNN
HMGB1,1.15198801966418e-128,0.307980476751689,0.912,0.868,2.97086190391196e-124,11,HMGB1
QKI,1.70427779708553e-128,0.402422200482515,0.306,0.174,4.39516201090388e-124,11,QKI
CSNK1G3,4.98811757734128e-128,0.35290677450066,0.253,0.132,1.28638564202054e-123,11,CSNK1G3
DBI,1.53179668730631e-127,0.33705994234269,0.647,0.504,3.95035047689424e-123,11,DBI
WHAMM,5.04839402302217e-126,0.446434978676946,0.4,0.258,1.30193033459719e-121,11,WHAMM
ELOB,1.19460850755588e-123,0.352648879676709,0.729,0.627,3.08077588013587e-119,11,ELOB
RAC2,1.23225288953055e-123,0.351346952452015,0.783,0.694,3.17785697681035e-119,11,RAC2
ARPC2,5.08749350444538e-122,0.254390098985051,0.913,0.856,1.31201369986142e-117,11,ARPC2
HLA-DPA1,6.25530103585951e-122,0.349025581217896,0.383,0.23,1.61317958413781e-117,11,HLA-DPA1
NDUFS8,1.97102263239214e-120,0.385304835030306,0.424,0.282,5.08307026667608e-116,11,NDUFS8
SSR4,2.32081020686024e-120,0.339777295193828,0.819,0.739,5.98513744247187e-116,11,SSR4
CRIP11,4.18076045127703e-120,0.47972726999499,0.814,0.733,1.07817631277983e-115,11,CRIP1
UBE2I,1.42641472095299e-119,0.40762780641117,0.556,0.42,3.67858092386566e-115,11,UBE2I
UBE2F,1.92754797395562e-119,0.343753806795599,0.326,0.19,4.97095347003414e-115,11,UBE2F
DNM2,3.5399541237981e-119,0.361624373817039,0.292,0.165,9.12918768986291e-115,11,DNM2
AC245297.3,3.77979805301216e-119,0.406213184514565,0.509,0.368,9.74772119891305e-115,11,AC245297.3
RBM38,1.93592995470358e-118,0.442687960580525,0.471,0.334,4.99256976018505e-114,11,RBM38
RAB5IF,2.18386348285551e-116,0.376384751427643,0.428,0.282,5.63196553593609e-112,11,RAB5IF
C1orf56,4.09147218535729e-116,0.443574488890711,0.392,0.253,1.05514976188179e-111,11,C1orf56
PIP4K2A,1.83255940815051e-115,0.375065240265706,0.527,0.381,4.72598745767935e-111,11,PIP4K2A
RAB29,2.16559986638516e-115,0.373898532064268,0.323,0.19,5.58486549542068e-111,11,RAB29
SEC61B,4.44559015133647e-115,0.360206759916748,0.677,0.549,1.14647324412816e-110,11,SEC61B
SERTAD1,1.17458329157583e-114,0.442601332045256,0.375,0.24,3.02913285064491e-110,11,SERTAD1
CCDC12,3.59761573872625e-114,0.37577703962088,0.524,0.386,9.27789122860112e-110,11,CCDC12
MIS18BP1,1.55581892693116e-113,0.360678730746626,0.293,0.168,4.01230143066277e-109,11,MIS18BP1
PSME1,1.85160730292845e-112,0.333494228527887,0.803,0.717,4.77511007352218e-108,11,PSME1
COTL11,1.20338648577636e-111,0.562419378280501,0.569,0.468,3.10341340816865e-107,11,COTL1
DDIT4,1.77239674651682e-111,0.404943615707878,0.481,0.333,4.57083396959223e-107,11,DDIT4
